club_name,player_name,age,position,club_involved_name,fee,transfer_type,transfer_movement,transfer_period,fee_cleaned,year,season
Reading FC,John Halls,26,Defensive Midfield,Sheff Utd,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Reading FC,Graham Stack,26,Goalkeeper,Wolves,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Reading FC,Ben Hamer,19,Goalkeeper,Brentford,"End of loanOct 13, 2007",Loan,in,Summer,NA,2007,2007/2008
Reading FC,Alex McCarthy,17,Goalkeeper,Woking,"End of loanAug 31, 2007",Loan,in,Summer,NA,2007,2007/2008
Reading FC,Greg Halford,22,Centre-Back,Sunderland,€5.20m,Transfer,out,Summer,5.2,2007,2007/2008
Reading FC,Steve Sidwell,24,Central Midfield,Chelsea,free transfer,Transfer,out,Summer,0,2007,2007/2008
Reading FC,Jonny Hayes,19,Right Midfield,Leicester,free transfer,Transfer,out,Summer,0,2007,2007/2008
Reading FC,Daniel Bocande,23,midfield,Unknown,free transfer,Transfer,out,Summer,0,2007,2007/2008
Reading FC,Simon Cox,20,Centre-Forward,Swindon Town,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Scott Davies,19,Central Midfield,Aldershot,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Simon Church,18,Centre-Forward,Crewe Alexandra,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Adam Bygrave,18,Right-Back,Gillingham FC,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Ben Hamer,19,Goalkeeper,Brentford,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Alex McCarthy,17,Goalkeeper,Woking,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Jem Karacan,18,Central Midfield,Bournemouth,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Sam Sodje,28,Centre-Back,Charlton,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Graham Stack,25,Goalkeeper,Wolves,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Alan Bennett,25,Centre-Back,Southampton,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Reading FC,Ki-hyeon Seol,28,Right Winger,Fulham,?,Transfer,out,Summer,NA,2007,2007/2008
Portsmouth FC,Sulley Muntari,22,Central Midfield,Udinese,€10.51m,Transfer,in,Summer,10.51,2007,2007/2008
Portsmouth FC,John Utaka,25,Left Winger,Stade Rennais,€10.00m,Transfer,in,Summer,10,2007,2007/2008
Portsmouth FC,David Nugent,22,Centre-Forward,Preston,€9.00m,Transfer,in,Summer,9,2007,2007/2008
Portsmouth FC,Glen Johnson,23,Right-Back,Chelsea,€5.50m,Transfer,in,Summer,5.5,2007,2007/2008
Portsmouth FC,Papa Bouba Diop,29,Defensive Midfield,Fulham,€5.00m,Transfer,in,Summer,5,2007,2007/2008
Portsmouth FC,Arnold Mvuemba,22,Defensive Midfield,Stade Rennais,€1.90m,Transfer,in,Summer,1.9,2007,2007/2008
Portsmouth FC,Martin Cranie,20,Centre-Back,Southampton,free transfer,Transfer,in,Summer,0,2007,2007/2008
Portsmouth FC,Hermann Hreidarsson,32,Centre-Back,Charlton,free transfer,Transfer,in,Summer,0,2007,2007/2008
Portsmouth FC,Sylvain Distin,29,Centre-Back,Man City,free transfer,Transfer,in,Summer,0,2007,2007/2008
Portsmouth FC,Jean-François Christophe,20,Defensive Midfield,RC Lens B,free transfer,Transfer,in,Summer,0,2007,2007/2008
Portsmouth FC,Scott Harris,21,Central Midfield,Portsmouth U21,-,Transfer,in,Summer,NA,2007,2007/2008
Portsmouth FC,Asmir Begovic,20,Goalkeeper,Bournemouth,"End of loanOct 11, 2007",Loan,in,Summer,NA,2007,2007/2008
Portsmouth FC,Jean-François Christophe,20,Defensive Midfield,Yeovil Town,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Portsmouth FC,Richard Duffy,22,Centre-Back,Coventry,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Portsmouth FC,Franck Songo'o,20,Right Winger,Sheff Wed,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Portsmouth FC,Collins Mbesuma,23,Centre-Forward,Marítimo,"End of loanJun 30, 2007",Loan,in,Summer,NA,2007,2007/2008
Portsmouth FC,Gary O'Neil,24,Central Midfield,Middlesbrough,€7.50m,Transfer,out,Summer,7.5,2007,2007/2008
Portsmouth FC,Lomana LuaLua,26,Centre-Forward,Olympiacos,€4.10m,Transfer,out,Summer,4.1,2007,2007/2008
Portsmouth FC,Dejan Stefanovic,32,Centre-Back,Fulham,€1.50m,Transfer,out,Summer,1.5,2007,2007/2008
Portsmouth FC,Collins Mbesuma,23,Centre-Forward,Bursaspor,€375Th.,Transfer,out,Summer,0.375,2007,2007/2008
Portsmouth FC,Andy Griffin,28,Right-Back,Derby,free transfer,Transfer,out,Summer,0,2007,2007/2008
Portsmouth FC,Jason Pearce,19,Centre-Back,Bournemouth,free transfer,Transfer,out,Summer,0,2007,2007/2008
Portsmouth FC,Andy Cole,35,Centre-Forward,Sunderland,free transfer,Transfer,out,Summer,0,2007,2007/2008
Portsmouth FC,Svetoslav Todorov,28,Centre-Forward,Charlton,free transfer,Transfer,out,Summer,0,2007,2007/2008
Portsmouth FC,Berlin,19,Centre-Forward,Crawley Town,free transfer,Transfer,out,Summer,0,2007,2007/2008
Portsmouth FC,Jean-François Christophe,20,Defensive Midfield,Bournemouth,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Portsmouth FC,Franck Songo'o,20,Right Winger,Crystal Palace,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Portsmouth FC,Martin Cranie,21,Centre-Back,QPR,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Portsmouth FC,Asmir Begovic,20,Goalkeeper,Bournemouth,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Portsmouth FC,Andrew O'Brien,28,Centre-Back,Bolton,?,Transfer,out,Summer,NA,2007,2007/2008
Portsmouth FC,Roudolphe Douala,28,Left Winger,Sporting CP,"End of loanJun 30, 2007",Loan,out,Summer,NA,2007,2007/2008
Portsmouth FC,Lucien Aubey,23,Centre-Back,Lens,"End of loanMay 18, 2008",Loan,out,Summer,NA,2007,2007/2008
Portsmouth FC,Milan Baros,26,Centre-Forward,Olympique Lyon,"End of loanMay 31, 2008",Loan,out,Summer,NA,2007,2007/2008
Blackburn Rovers,Roque Santa Cruz,25,Centre-Forward,Bayern Munich,€5.00m,Transfer,in,Summer,5,2007,2007/2008
Blackburn Rovers,Maceo Rigters,23,Centre-Forward,NAC Breda,€1.20m,Transfer,in,Summer,1.2,2007,2007/2008
Blackburn Rovers,Zak Jones,18,Goalkeeper,Stockport,?,Transfer,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Gunnar Nielsen,20,Goalkeeper,BK Frem,?,Transfer,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Rostyn Griffiths,19,Centre-Back,Blackburn U18,-,Transfer,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Jamie Clarke,18,Centre-Forward,Blackburn U18,-,Transfer,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Keith Treacy,18,Left Midfield,Blackburn U18,-,Transfer,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Frank Fielding,19,Goalkeeper,Blackburn U18,-,Transfer,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Martin Olsson,19,Left-Back,Blackburn U18,-,Transfer,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Paul Gallagher,23,Central Midfield,Stoke City,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Bryan Hodge,20,Central Midfield,Darlington,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Maceo Rigters,24,Centre-Forward,Norwich,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Frank Fielding,20,Goalkeeper,Wycombe,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Rostyn Griffiths,20,Centre-Back,Gretna FC,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Blackburn Rovers,Francis Jeffers,26,Centre-Forward,Sheff Wed,€1.05m,Transfer,out,Summer,1.05,2007,2007/2008
Blackburn Rovers,Andy Todd,32,Centre-Back,Derby,€675Th.,Transfer,out,Summer,0.675,2007,2007/2008
Blackburn Rovers,Zak Jones,18,Goalkeeper,Stockport,free transfer,Transfer,out,Summer,0,2007,2007/2008
Blackburn Rovers,Keith Barker,20,attack,St. Pat's,free transfer,Transfer,out,Summer,0,2007,2007/2008
Blackburn Rovers,Michael Gray,32,Left-Back,Wolves,free transfer,Transfer,out,Summer,0,2007,2007/2008
Blackburn Rovers,Paul Gallagher,22,Central Midfield,Preston,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Blackburn Rovers,Frank Fielding,19,Goalkeeper,Wycombe,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Aston Villa,Nigel Reo-Coker,23,Defensive Midfield,West Ham,€12.50m,Transfer,in,Summer,12.5,2007,2007/2008
Aston Villa,Marlon Harewood,27,Centre-Forward,West Ham,€5.50m,Transfer,in,Summer,5.5,2007,2007/2008
Aston Villa,Zat Knight,27,Centre-Back,Fulham,€4.70m,Transfer,in,Summer,4.7,2007,2007/2008
Aston Villa,Moustapha Salifou,24,Attacking Midfield,FC Wil 1900,€500Th.,Transfer,in,Summer,0.5,2007,2007/2008
Aston Villa,Eric Lichaj,18,Right-Back,Tar Heels,free transfer,Transfer,in,Summer,0,2007,2007/2008
Aston Villa,Scott Carson,21,Goalkeeper,Liverpool,loan transfer,Loan,in,Summer,NA,2007,2007/2008
Aston Villa,Curtis Davies,22,Centre-Back,West Brom,loan transfer,Loan,in,Summer,NA,2007,2007/2008
Aston Villa,Steven Davis,22,Central Midfield,Fulham,€5.90m,Transfer,out,Summer,5.9,2007,2007/2008
Aston Villa,Liam Ridgewell,23,Centre-Back,Birmingham,€3.00m,Transfer,out,Summer,3,2007,2007/2008
Aston Villa,Gavin McCann,29,Central Midfield,Bolton,€1.50m,Transfer,out,Summer,1.5,2007,2007/2008
Aston Villa,Aaron Hughes,27,Centre-Back,Fulham,€1.50m,Transfer,out,Summer,1.5,2007,2007/2008
Aston Villa,Jlloyd Samuel,26,Defensive Midfield,Bolton,free transfer,Transfer,out,Summer,0,2007,2007/2008
Aston Villa,Eric Djemba Djemba,26,Defensive Midfield,Qatar SC,free transfer,Transfer,out,Summer,0,2007,2007/2008
Aston Villa,Lee Hendrie,30,Central Midfield,Sheff Utd,free transfer,Transfer,out,Summer,0,2007,2007/2008
Aston Villa,Bobby Olejnik,20,Goalkeeper,Falkirk,free transfer,Transfer,out,Summer,0,2007,2007/2008
Aston Villa,Gary Cahill,21,Centre-Back,Sheff Utd,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Aston Villa,Mark Delaney,31,Right-Back,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Aston Villa,Chris Sutton,34,Centre-Forward,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Aston Villa,Curtis Davies,23,Centre-Back,West Brom,"End of loanMay 31, 2008",Loan,out,Summer,NA,2007,2007/2008
Middlesbrough FC,Jonathan Woodgate,27,Centre-Back,Real Madrid,€9.60m,Transfer,in,Summer,9.6,2007,2007/2008
Middlesbrough FC,Mido,24,Centre-Forward,Spurs,€8.80m,Transfer,in,Summer,8.8,2007,2007/2008
Middlesbrough FC,Gary O'Neil,24,Central Midfield,Portsmouth,€7.50m,Transfer,in,Summer,7.5,2007,2007/2008
Middlesbrough FC,Luke Young,28,Right-Back,Charlton,€3.75m,Transfer,in,Summer,3.75,2007,2007/2008
Middlesbrough FC,Jérémie Aliadière,24,Centre-Forward,Arsenal,€3.00m,Transfer,in,Summer,3,2007,2007/2008
Middlesbrough FC,Mohamed Shawky,25,Defensive Midfield,El Ahly,€950Th.,Transfer,in,Summer,0.95,2007,2007/2008
Middlesbrough FC,Tuncay Sanli,25,Left Winger,Fenerbahce,free transfer,Transfer,in,Summer,0,2007,2007/2008
Middlesbrough FC,Jonathan Grounds,19,Centre-Back,Boro U18,-,Transfer,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Graeme Owens,19,Right Winger,Boro U18,-,Transfer,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Ross Turnbull,22,Goalkeeper,Cardiff,"End of loanOct 5, 2007",Loan,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Chris Riggott,27,Centre-Back,Stoke City,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Josh Walker,19,Central Midfield,Aberdeen FC,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Matthew Bates,21,Centre-Back,Norwich,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Graeme Owens,20,Right Winger,Chesterfield FC,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Tom Craddock,21,Centre-Forward,Hartlepool,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Jason Kennedy,21,Central Midfield,Darlington,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Middlesbrough FC,Yakubu Aiyegbeni,24,Centre-Forward,Everton,€16.50m,Transfer,out,Summer,16.5,2007,2007/2008
Middlesbrough FC,James Morrison,21,Central Midfield,West Brom,€2.25m,Transfer,out,Summer,2.25,2007,2007/2008
Middlesbrough FC,Andrew Davies,22,Centre-Back,Southampton,€300Th.,Transfer,out,Summer,0.3,2007,2007/2008
Middlesbrough FC,David Knight,20,Goalkeeper,Swansea,free transfer,Transfer,out,Summer,0,2007,2007/2008
Middlesbrough FC,Jason Euell,30,Second Striker,Southampton,free transfer,Transfer,out,Summer,0,2007,2007/2008
Middlesbrough FC,Mark Viduka,31,Centre-Forward,Newcastle,free transfer,Transfer,out,Summer,0,2007,2007/2008
Middlesbrough FC,Stuart Parnaby,24,Right-Back,Birmingham,free transfer,Transfer,out,Summer,0,2007,2007/2008
Middlesbrough FC,Abel Xavier,34,Right-Back,Los Angeles,free transfer,Transfer,out,Summer,0,2007,2007/2008
Middlesbrough FC,Danny Graham,21,Centre-Forward,Carlisle United,free transfer,Transfer,out,Summer,0,2007,2007/2008
Middlesbrough FC,Ross Turnbull,22,Goalkeeper,Cardiff,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Middlesbrough FC,Jason Kennedy,20,Central Midfield,Livingston FC,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Middlesbrough FC,Adam Johnson,20,Right Winger,Watford,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Middlesbrough FC,Malcolm Christie,28,Right Winger,Without Club,-,Transfer,out,Summer,NA,2007,2007/2008
Middlesbrough FC,Jonathan Woodgate,27,Centre-Back,Real Madrid,"End of loanJun 30, 2007",Loan,out,Summer,NA,2007,2007/2008
Newcastle United,Alan Smith,26,Central Midfield,Man Utd,€9.00m,Transfer,in,Summer,9,2007,2007/2008
Newcastle United,José Enrique,21,Left-Back,Villarreal,€8.70m,Transfer,in,Summer,8.7,2007,2007/2008
Newcastle United,Joey Barton,24,Central Midfield,Man City,€8.60m,Transfer,in,Summer,8.6,2007,2007/2008
Newcastle United,David Rozehnal,26,Centre-Back,Paris SG,€4.30m,Transfer,in,Summer,4.3,2007,2007/2008
Newcastle United,Habib Bèye,29,Right-Back,Marseille,€2.80m,Transfer,in,Summer,2.8,2007,2007/2008
Newcastle United,Abdoulaye Faye,29,Centre-Back,Bolton,€2.80m,Transfer,in,Summer,2.8,2007,2007/2008
Newcastle United,Njitap Geremi,28,Right Midfield,Chelsea,free transfer,Transfer,in,Summer,0,2007,2007/2008
Newcastle United,Mark Viduka,31,Centre-Forward,Middlesbrough,free transfer,Transfer,in,Summer,0,2007,2007/2008
Newcastle United,Caçapa,31,Centre-Back,Olympique Lyon,free transfer,Transfer,in,Summer,0,2007,2007/2008
Newcastle United,Matthew Grieve,16,Centre-Back,Newcastle U18,-,Transfer,in,Summer,NA,2007,2007/2008
Newcastle United,Mark Cook,18,Goalkeeper,Newcastle U18,-,Transfer,in,Summer,NA,2007,2007/2008
Newcastle United,James Troisi,18,Attacking Midfield,Newcastle U18,-,Transfer,in,Summer,NA,2007,2007/2008
Newcastle United,Fraser Forster,19,Goalkeeper,Newcastle U18,-,Transfer,in,Summer,NA,2007,2007/2008
Newcastle United,Shola Ameobi,26,Centre-Forward,Stoke City,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Newcastle United,Kieron Dyer,28,Right Midfield,West Ham,€12.00m,Transfer,out,Summer,12,2007,2007/2008
Newcastle United,Scott Parker,26,Central Midfield,West Ham,€10.25m,Transfer,out,Summer,10.25,2007,2007/2008
Newcastle United,Albert Luque,29,Left Winger,Ajax,€8.00m,Transfer,out,Summer,8,2007,2007/2008
Newcastle United,Alan O'Brien,22,Left Midfield,Hibernian FC,free transfer,Transfer,out,Summer,0,2007,2007/2008
Newcastle United,Antoine Sibierski,32,Attacking Midfield,Wigan,free transfer,Transfer,out,Summer,0,2007,2007/2008
Newcastle United,Nolberto Solano,32,Right Midfield,West Ham,free transfer,Transfer,out,Summer,0,2007,2007/2008
Newcastle United,Craig Moore,31,Centre-Back,Brisbane Roar,free transfer,Transfer,out,Summer,0,2007,2007/2008
Newcastle United,Titus Bramble,25,Centre-Back,Wigan,free transfer,Transfer,out,Summer,0,2007,2007/2008
Newcastle United,Andy Carroll,18,Centre-Forward,Preston,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Newcastle United,Paul Huntington,19,Centre-Back,Leeds,?,Transfer,out,Summer,NA,2007,2007/2008
Newcastle United,Pavel Srnicek,39,Goalkeeper,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Newcastle United,Olivier Bernard,27,Left-Back,Retired,-,Transfer,out,Summer,NA,2007,2007/2008
Newcastle United,Oguchi Onyewu,25,Centre-Back,Standard Liège,"End of loanJun 30, 2007",Loan,out,Summer,NA,2007,2007/2008
Manchester City,Vedran Corluka,21,Centre-Back,Dinamo Zagreb,€13.00m,Transfer,in,Summer,13,2007,2007/2008
Manchester City,Rolando Bianchi,24,Centre-Forward,Reggina,€13.00m,Transfer,in,Summer,13,2007,2007/2008
Manchester City,Elano,26,Attacking Midfield,Shakhtar D.,€12.00m,Transfer,in,Summer,12,2007,2007/2008
Manchester City,Valeri Bozhinov,21,Centre-Forward,Fiorentina,€8.00m,Transfer,in,Summer,8,2007,2007/2008
Manchester City,Martin Petrov,28,Left Winger,Atlético Madrid,€7.00m,Transfer,in,Summer,7,2007,2007/2008
Manchester City,Gelson Fernandes,20,Defensive Midfield,FC Sion,€5.50m,Transfer,in,Summer,5.5,2007,2007/2008
Manchester City,Javier Garrido,22,Left-Back,Real Sociedad,€2.25m,Transfer,in,Summer,2.25,2007,2007/2008
Manchester City,Richard Martin,19,Goalkeeper,Brighton,free transfer,Transfer,in,Summer,0,2007,2007/2008
Manchester City,Geovanni,27,Attacking Midfield,Cruzeiro,free transfer,Transfer,in,Summer,0,2007,2007/2008
Manchester City,Kasper Schmeichel,20,Goalkeeper,Man City Res.,-,Transfer,in,Summer,NA,2007,2007/2008
Manchester City,Karl Moore,18,Attacking Midfield,Man City U18,-,Transfer,in,Summer,NA,2007,2007/2008
Manchester City,Ched Evans,18,Centre-Forward,Man City U18,-,Transfer,in,Summer,NA,2007,2007/2008
Manchester City,Kelvin Etuhu,19,Defensive Midfield,Man City U18,-,Transfer,in,Summer,NA,2007,2007/2008
Manchester City,Shay Logan,19,Right-Back,Man City U18,-,Transfer,in,Summer,NA,2007,2007/2008
Manchester City,Rolando Bianchi,25,Centre-Forward,Lazio,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Kelvin Etuhu,19,Defensive Midfield,Leicester,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Danny Mills,30,Right-Back,Derby,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Kasper Schmeichel,21,Goalkeeper,Coventry,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Paul Dickov,35,Centre-Forward,Blackpool,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Matt Mills,21,Centre-Back,Doncaster,"End of loanMay 31, 2008",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Ched Evans,19,Centre-Forward,Norwich,"End of loanMay 5, 2008",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Shay Logan,19,Right-Back,Grimsby Town,"End of loanNov 9, 2007",Loan,in,Summer,NA,2007,2007/2008
Manchester City,Joey Barton,24,Central Midfield,Newcastle,€8.60m,Transfer,out,Summer,8.6,2007,2007/2008
Manchester City,Ishmael Miller,20,Centre-Forward,West Brom,€1.50m,Transfer,out,Summer,1.5,2007,2007/2008
Manchester City,Bernardo Corradi,31,Centre-Forward,Parma,Loan fee:€200Th.,Loan,out,Summer,0.2,2007,2007/2008
Manchester City,Trevor Sinclair,34,Left Winger,Cardiff,free transfer,Transfer,out,Summer,0,2007,2007/2008
Manchester City,Nicky Weaver,28,Goalkeeper,Charlton,free transfer,Transfer,out,Summer,0,2007,2007/2008
Manchester City,Sylvain Distin,29,Centre-Back,Portsmouth,free transfer,Transfer,out,Summer,0,2007,2007/2008
Manchester City,Stephen Jordan,25,Centre-Back,Burnley,free transfer,Transfer,out,Summer,0,2007,2007/2008
Manchester City,Nathan D'Laryea,21,Right-Back,Rochdale,free transfer,Transfer,out,Summer,0,2007,2007/2008
Manchester City,Matt Mills,21,Centre-Back,Doncaster,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Manchester City,Danny Mills,30,Right-Back,Charlton,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Manchester City,Paul Dickov,34,Centre-Forward,Crystal Palace,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Manchester City,Shay Logan,19,Right-Back,Grimsby Town,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Manchester City,Kasper Schmeichel,20,Goalkeeper,Cardiff,loan transfer,Loan,out,Summer,NA,2007,2007/2008
Manchester City,DaMarcus Beasley,25,Left-Back,PSV Eindhoven,"End of loanJun 30, 2007",Loan,out,Summer,NA,2007,2007/2008
West Ham United,Kieron Dyer,28,Right Midfield,Newcastle,€12.00m,Transfer,in,Summer,12,2007,2007/2008
West Ham United,Craig Bellamy,27,Left Winger,Liverpool,€11.25m,Transfer,in,Summer,11.25,2007,2007/2008
West Ham United,Scott Parker,26,Central Midfield,Newcastle,€10.25m,Transfer,in,Summer,10.25,2007,2007/2008
West Ham United,Julien Faubert,24,Right-Back,G. Bordeaux,€9.15m,Transfer,in,Summer,9.15,2007,2007/2008
West Ham United,Freddie Ljungberg,30,Right Midfield,Arsenal,€4.50m,Transfer,in,Summer,4.5,2007,2007/2008
West Ham United,Nolberto Solano,32,Right Midfield,Newcastle,free transfer,Transfer,in,Summer,0,2007,2007/2008
West Ham United,Richard Wright,29,Goalkeeper,Everton,free transfer,Transfer,in,Summer,0,2007,2007/2008
West Ham United,Henri Camara,30,Centre-Forward,Wigan,loan transfer,Loan,in,Summer,NA,2007,2007/2008
West Ham United,Zavon Hines,19,Right Winger,Coventry,?,Transfer,in,Summer,NA,2007,2007/2008
West Ham United,James Tomkins,18,Centre-Back,West Ham U18,-,Transfer,in,Summer,NA,2007,2007/2008
West Ham United,Jack Collison,18,Central Midfield,West Ham U18,-,Transfer,in,Summer,NA,2007,2007/2008
West Ham United,Zavon Hines,18,Right Winger,West Ham U18,-,Transfer,in,Summer,NA,2007,2007/2008
West Ham United,Richard Wright,30,Goalkeeper,Southampton,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
West Ham United,Kyel Reid,20,Left Winger,Crystal Palace,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
West Ham United,Tony Stokes,21,Centre-Forward,Stevenage,"End of loanMay 1, 2008",Loan,in,Summer,NA,2007,2007/2008
West Ham United,Carlos Tévez,23,Second Striker,Man Utd,Loan fee:€12.70m,Loan,out,Summer,12.7,2007,2007/2008
West Ham United,Nigel Reo-Coker,23,Defensive Midfield,Aston Villa,€12.50m,Transfer,out,Summer,12.5,2007,2007/2008
West Ham United,Yossi Benayoun,27,Right Winger,Liverpool,€7.30m,Transfer,out,Summer,7.3,2007,2007/2008
West Ham United,Marlon Harewood,27,Centre-Forward,Aston Villa,€5.50m,Transfer,out,Summer,5.5,2007,2007/2008
West Ham United,Paul Konchesky,26,Left-Back,Fulham,€4.00m,Transfer,out,Summer,4,2007,2007/2008
West Ham United,Shaun Newton,31,Right Midfield,Leicester,free transfer,Transfer,out,Summer,0,2007,2007/2008
West Ham United,Roy Carroll,29,Goalkeeper,Rangers,free transfer,Transfer,out,Summer,0,2007,2007/2008
West Ham United,Teddy Sheringham,41,Centre-Forward,Colchester Utd.,free transfer,Transfer,out,Summer,0,2007,2007/2008
West Ham United,Christian Dailly,33,Centre-Back,Southampton,loan transfer,Loan,out,Summer,NA,2007,2007/2008
West Ham United,Kepa Blanco,23,Centre-Forward,Sevilla FC,"End of loanJun 30, 2007",Loan,out,Summer,NA,2007,2007/2008
West Ham United,Henri Camara,30,Centre-Forward,Wigan,"End of loanMay 1, 2008",Loan,out,Summer,NA,2007,2007/2008
Fulham FC,Diomansy Kamara,26,Right Winger,West Brom,€9.00m,Transfer,in,Summer,9,2007,2007/2008
Fulham FC,Steven Davis,22,Central Midfield,Aston Villa,€5.90m,Transfer,in,Summer,5.9,2007,2007/2008
Fulham FC,Hameur Bouazza,22,Right Winger,Watford,€4.50m,Transfer,in,Summer,4.5,2007,2007/2008
Fulham FC,Chris Baird,25,Defensive Midfield,Southampton,€4.50m,Transfer,in,Summer,4.5,2007,2007/2008
Fulham FC,Paul Konchesky,26,Left-Back,West Ham,€4.00m,Transfer,in,Summer,4,2007,2007/2008
Fulham FC,Lee Cook,24,Left Winger,QPR,€3.75m,Transfer,in,Summer,3.75,2007,2007/2008
Fulham FC,David Healy,27,Centre-Forward,Leeds,€2.25m,Transfer,in,Summer,2.25,2007,2007/2008
Fulham FC,Dejan Stefanovic,32,Centre-Back,Portsmouth,€1.50m,Transfer,in,Summer,1.5,2007,2007/2008
Fulham FC,Aaron Hughes,27,Centre-Back,Aston Villa,€1.50m,Transfer,in,Summer,1.5,2007,2007/2008
Fulham FC,Bruno Luz,18,Right Winger,Setúbal U19,€100Th.,Transfer,in,Summer,0.1,2007,2007/2008
Fulham FC,Danny Murphy,30,Central Midfield,Spurs,free transfer,Transfer,in,Summer,0,2007,2007/2008
Fulham FC,Kasey Keller,37,Goalkeeper,Bor. M'gladbach,free transfer,Transfer,in,Summer,0,2007,2007/2008
Fulham FC,Nathan Ashton,20,Left-Back,Charlton,free transfer,Transfer,in,Summer,0,2007,2007/2008
Fulham FC,Shefki Kuqi,30,Centre-Forward,Crystal Palace,loan transfer,Loan,in,Summer,NA,2007,2007/2008
Fulham FC,Ki-hyeon Seol,28,Right Winger,Reading,?,Transfer,in,Summer,NA,2007,2007/2008
Fulham FC,Adrian Leijer,21,Centre-Back,Melbourne,?,Transfer,in,Summer,NA,2007,2007/2008
Fulham FC,Adam Watts,19,Centre-Back,Fulham U18,-,Transfer,in,Summer,NA,2007,2007/2008
Fulham FC,Wayne Brown,18,Attacking Midfield,Fulham U18,-,Transfer,in,Summer,NA,2007,2007/2008
